bathrooms,bedrooms,building_good,manager_good,manager_bad,listing_bad,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,Avenue,Street,wood,laundry,elevator,Bath.5,hide,price_log,ordered_kmclusters
1.0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,1,1,1,0,0,0,8.611593866837719,29
1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,1,1,1,0,0,0,7.803843303538771,21
1.0,0,0,0,0,0,0,2,0,0,4,0,2,4,0,6,0,1,1,0,0,0,0,7.696212639346409,20
1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,7.6009024595420795,17
1.0,0,0,0,0,0,1,3,1,1,5,1,0,2,0,8,0,1,1,1,0,0,0,8.1886891244442,19
1.0,0,0,0,0,0,0,2,1,1,4,3,2,1,1,8,1,0,0,1,0,0,0,7.919356190660622,22
1.0,1,0,0,0,0,0,1,1,0,2,0,0,3,0,8,1,0,1,1,0,0,0,7.5469741175165295,4
1.0,1,0,0,0,0,0,3,0,1,2,0,1,2,0,5,1,0,0,0,0,0,0,7.824046010856288,21
1.0,0,0,0,0,0,0,4,0,0,3,1,2,1,0,6,1,0,0,1,0,0,0,8.14612951002541,22
1.0,2,0,0,0,0,2,4,2,1,6,2,2,4,1,13,0,1,0,1,0,0,0,8.29279885820037,21
1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0,1,0,1,0,0,0,8.29279885820037,23
1.0,1,0,0,0,0,0,4,0,0,5,0,3,3,1,7,0,1,0,1,0,0,0,8.6569551337914,29
1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,1,0,0,0,8.195609567288782,20
1.0,0,0,0,0,0,0,6,2,0,7,2,4,8,1,18,0,1,0,1,0,0,0,8.20794694104862,27
1.0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,4,1,0,1,1,0,0,0,8.255828427281829,29
2.0,4,0,0,0,0,1,2,1,0,4,0,2,2,0,10,0,1,1,1,0,0,0,8.59415423255237,22
1.0,1,0,0,0,0,0,2,0,0,1,0,1,2,0,10,0,1,1,1,0,0,0,8.26873183211774,17
1.0,2,0,0,0,0,1,2,0,0,2,0,1,2,1,2,0,1,1,0,0,0,0,8.100161446936609,25
1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,1,0,0,0,7.649692623711511,22
1.0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,3,0,1,0,0,0,0,0,8.30647216010058,25
1.0,1,0,0,0,0,0,1,0,0,1,0,1,3,0,4,0,1,0,0,0,0,0,8.13153071060425,20
1.0,2,0,0,0,0,0,1,0,0,2,0,1,1,1,4,0,1,1,1,0,0,1,8.45425339164236,25
1.0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,4,0,1,1,1,0,0,0,7.919356190660622,25
1.0,2,0,0,0,0,1,1,1,0,1,1,1,1,0,4,0,1,1,0,0,0,0,7.820037989458749,22
1.0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,4,0,0,1,1,0,0,0,8.055157731819682,25
2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,8.51619269108265,22
1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,1,0,0,0,7.649692623711511,22
1.0,2,0,0,0,0,0,2,0,0,3,0,2,1,1,3,0,1,0,1,0,0,0,8.341648618901312,20
2.0,3,0,0,0,0,1,2,1,0,1,1,1,2,1,4,0,1,1,1,0,0,0,8.740336742730447,22
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,8.121183242078828,29
1.0,1,0,0,0,0,1,2,0,0,3,0,1,2,1,5,0,1,1,1,0,0,0,8.312626025674962,29
1.0,1,0,0,0,0,2,1,1,0,1,1,1,2,1,5,0,1,1,1,0,0,0,8.18729927015515,20
1.0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,8,0,1,1,1,0,0,0,8.027476530860481,30
1.0,3,0,0,0,0,0,2,0,0,2,0,1,1,1,3,0,1,0,0,0,0,0,8.31752199628717,21
1.0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,1,1,0,0,0,8.88114161932147,22
1.0,1,0,0,0,0,0,3,0,0,1,0,1,1,0,4,0,1,1,1,0,0,0,8.18729927015515,25
1.0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,7.481555701909521,20
1.0,1,0,0,0,0,1,3,1,0,2,1,1,3,0,6,0,1,1,1,0,0,0,8.365206834418364,25
1.0,3,0,0,0,0,1,2,1,0,3,1,2,3,0,6,0,1,1,1,0,0,0,8.51619269108265,27
1.0,1,0,0,0,0,0,3,0,0,3,0,2,2,0,3,1,0,1,0,0,0,0,7.625595072132448,22
1.0,2,0,0,0,0,1,1,0,1,1,0,1,2,1,3,0,0,1,1,0,0,0,8.100161446936609,20
1.0,1,0,0,0,0,0,2,0,0,3,0,2,2,0,6,0,1,1,1,0,0,0,8.24143968982973,17
2.0,4,0,0,0,0,2,4,1,1,4,0,3,4,3,6,0,1,1,1,0,0,0,8.921991410536698,22
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7.899153483343102,26
1.0,1,0,0,0,0,2,1,1,0,1,1,1,2,1,5,0,1,1,1,0,0,0,8.18729927015515,20
1.0,1,0,0,0,0,0,3,0,0,3,0,1,2,1,5,0,1,0,1,0,0,0,8.086410275323782,26
1.0,2,0,0,0,0,1,2,1,0,4,0,1,3,0,11,0,1,1,1,0,0,0,8.21392359562274,29
1.0,1,0,0,0,0,0,2,0,0,2,0,1,1,0,9,0,1,1,1,0,0,0,8.167635715246371,23
1.0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,2,0,1,0,0,0,0,0,8.055157731819682,20
1.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,1,1,0,0,0,8.3187422526924,25
1.0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,1,1,0,0,0,8.4446224985814,25
1.0,2,0,0,0,0,1,2,1,0,4,0,1,3,0,11,0,1,1,1,0,0,0,8.21392359562274,29
1.0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,4,0,1,1,1,0,0,0,7.919356190660622,25
1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,8.26873183211774,22
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,7.8099470864767895,22
1.0,1,0,0,0,0,1,3,1,0,3,1,2,2,0,6,0,1,1,0,0,0,0,8.037543185118698,20
1.0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,1,1,0,0,0,0,7.824046010856288,29
1.0,2,0,0,0,0,1,4,1,1,4,0,3,3,1,7,0,1,1,0,0,0,0,8.159088654667913,19
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,8.022896869601462,20
2.0,2,0,0,0,0,0,2,0,0,3,0,1,2,0,10,0,1,1,1,0,0,0,8.775703886567742,23
2.0,3,0,0,0,0,0,0,1,0,0,1,0,0,2,3,0,1,1,1,0,0,0,8.495969554964613,22
1.0,2,0,0,0,0,0,2,0,0,3,0,2,2,1,8,0,1,1,1,0,0,0,8.004699510549552,21
1.0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,3,0,1,1,1,0,0,0,7.8917046593301095,17
1.0,3,0,0,0,0,0,1,0,0,1,0,1,2,0,3,0,1,1,0,0,0,0,8.279189777195,25
1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,1,1,1,0,0,0,7.693937325509269,17
1.0,1,0,0,0,0,1,2,0,0,2,0,1,2,1,4,0,0,1,1,0,0,0,7.738488122494651,22
1.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,0,1,0,0,0,0,0,7.43543801981455,17
1.0,2,0,0,0,0,1,2,0,0,3,0,2,2,1,6,0,1,1,1,0,0,0,8.055157731819682,17
1.5,2,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1,1,1,0,1,0,8.26744895830485,20
1.0,1,0,0,0,0,1,3,1,0,2,1,2,3,0,6,1,0,1,1,0,0,0,7.970740390007101,22
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,7.9373746961633005,22
1.0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,5,0,1,1,0,0,0,0,8.465899897028695,22
1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,7.859413154693581,22
1.0,1,0,0,0,0,0,3,0,1,3,0,2,4,0,5,0,1,1,0,0,0,1,8.13153071060425,27
1.0,1,0,0,0,0,0,2,0,0,2,0,1,2,0,7,0,1,1,1,0,0,0,8.101677747454566,26
1.0,1,0,0,0,0,1,4,0,0,4,1,3,3,1,6,0,0,1,1,0,0,0,7.78113850984502,22
1.0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,6,0,1,1,1,0,0,0,8.100161446936609,20
1.0,0,0,0,0,0,0,1,0,1,3,1,1,3,1,9,0,1,0,0,0,0,0,7.522940918072369,18
2.0,2,0,0,0,0,1,3,1,0,2,0,2,3,1,5,0,1,1,0,0,0,0,7.863266724009571,21
2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,8.13153071060425,20
1.0,1,0,0,0,0,0,2,0,1,3,0,2,2,1,6,0,1,1,1,0,0,0,7.92840602618053,26
1.0,2,0,0,0,0,1,2,0,0,2,0,1,2,1,2,0,1,1,0,0,0,0,8.100161446936609,25
1.0,1,0,0,0,0,1,4,1,0,3,0,2,3,0,8,0,1,0,0,0,0,0,7.901007051992421,29
1.0,1,0,0,0,0,0,2,0,0,3,0,2,1,0,5,0,1,1,1,0,0,0,8.159088654667913,29
1.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,8.037543185118698,22
1.0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0,1,1,0,0,0,8.18729927015515,22
1.0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,1,1,0,0,0,8.365206834418364,25
2.0,3,0,0,0,0,0,1,0,0,2,1,1,2,1,2,0,0,1,1,0,0,0,8.536014945656829,22
1.0,2,0,0,0,0,1,4,1,0,4,1,2,3,0,7,0,1,1,1,0,0,0,7.762170607138199,20
1.0,2,0,0,0,0,1,1,0,0,0,1,0,0,3,6,0,1,1,1,0,0,0,8.24143968982973,25
1.0,0,0,0,0,0,2,2,1,0,2,1,2,2,1,4,0,1,1,0,0,0,0,7.84384863815247,19
2.0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,10,0,0,1,1,0,0,0,9.103311799217659,19
1.0,2,0,0,0,0,1,2,1,0,1,1,1,2,1,6,0,1,1,1,0,0,0,8.24275634571448,23
1.0,2,0,0,0,0,1,2,0,0,4,0,2,2,1,8,0,1,1,1,0,0,0,8.481566013773092,23
1.0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,8.00636756765025,22
2.0,2,0,0,0,0,0,2,0,0,2,0,1,2,0,9,0,1,1,1,0,0,0,8.51619269108265,17
1.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,8.465899897028695,20
1.0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,1,0,1,1,0,0,0,7.72312009226633,19
1.0,2,0,0,0,0,1,3,1,0,2,0,2,2,0,4,0,1,1,1,0,0,0,7.84384863815247,22
1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,5,0,1,1,1,0,0,0,7.8536048130978395,29
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7.492760300922381,17
1.0,1,0,0,0,0,0,1,0,0,2,0,1,1,1,2,0,1,1,1,0,0,0,8.48673398393153,29
2.0,2,0,0,0,0,0,2,0,0,2,1,1,1,1,8,0,0,1,1,0,0,0,8.824677891164201,19
1.0,2,0,0,0,0,0,2,0,0,2,0,2,1,1,2,0,1,0,1,0,0,0,8.100161446936609,20
1.0,1,0,0,0,0,0,2,0,0,2,0,1,2,1,11,0,1,1,1,0,0,0,8.022896869601462,20
1.0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,1,1,0,0,1,8.365206834418364,25
1.0,1,0,0,0,0,0,2,0,0,2,0,1,2,0,4,0,1,1,1,0,0,0,7.919356190660622,20
1.0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,5,0,1,1,1,0,0,0,8.31752199628717,22
1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,1,1,0,0,0,0,8.094073148069349,23
3.5,4,0,0,0,0,0,1,0,0,2,0,1,2,0,9,0,1,1,1,0,1,0,9.31470038730042,23
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,8.11671562481911,25
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,8.1886891244442,27
1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,1,1,1,0,0,0,8.24143968982973,29
1.0,1,0,0,0,0,0,1,0,1,3,0,1,2,2,5,0,1,1,1,0,0,0,7.899153483343102,20
1.0,0,0,0,0,0,0,1,0,0,2,0,1,2,1,9,0,0,1,1,0,0,0,8.58485183989005,24
2.0,3,0,0,0,0,1,1,0,0,1,0,0,1,1,5,0,0,1,1,0,0,0,8.88875674784872,29
1.0,2,0,0,0,0,0,1,0,0,2,0,1,1,0,4,0,1,1,1,0,0,0,8.004699510549552,21
2.0,3,0,0,0,0,0,1,0,0,2,1,1,2,1,2,0,0,1,1,0,0,0,8.432724034789793,22
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,8.756210091886741,25
2.0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,1,1,1,0,0,0,8.51719319141624,27
2.0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,1,1,1,0,0,0,8.756210091886741,25
1.0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,5,0,1,1,1,0,0,0,7.8536048130978395,23
2.0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,5,0,0,1,1,0,0,0,8.45425339164236,25
1.0,1,0,0,0,0,0,2,0,0,3,0,0,3,0,10,0,0,1,1,0,0,0,8.38822281011928,27
1.0,1,0,0,0,0,1,1,0,2,1,1,2,1,0,3,0,1,1,1,0,0,0,8.1886891244442,26
1.0,1,0,0,0,0,0,1,0,0,2,0,1,2,1,9,0,1,1,1,0,0,0,7.9373746961633005,22
1.0,1,0,0,0,0,0,1,0,0,2,0,1,1,1,4,0,1,0,1,0,0,0,8.29279885820037,23
1.0,2,0,0,0,0,0,4,0,0,3,0,2,3,0,5,1,0,0,0,0,0,0,8.03883475778775,20
1.0,2,0,0,0,0,1,3,1,0,2,0,2,2,0,4,0,1,1,1,0,0,0,8.354674261918461,27
1.0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,3,0,1,1,1,0,0,0,8.15765701519647,25
1.0,3,0,0,0,0,0,1,1,0,2,0,1,2,1,4,0,1,1,1,0,0,0,8.365206834418364,22
1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7.803843303538771,30
1.0,2,0,0,0,0,0,1,0,0,1,1,1,1,0,3,0,1,1,1,0,0,0,8.094073148069349,22
1.0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,4,1,0,0,0,0,0,0,7.970740390007101,22
1.0,0,0,0,0,0,1,3,1,0,3,1,2,2,0,5,0,1,0,1,0,0,0,7.6377164326648,19
1.0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,8,1,0,1,1,0,0,0,8.365206834418364,27
1.0,3,0,0,0,0,1,2,1,0,1,1,1,2,1,5,0,1,1,1,0,0,0,8.368229038276281,22
1.0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,7,0,1,1,0,0,0,0,7.803843303538771,20
1.0,2,0,0,0,0,1,5,1,1,5,0,2,6,1,8,0,1,1,0,0,0,0,7.71646080017636,22
1.0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,1,1,1,0,0,0,8.11671562481911,20
1.0,1,0,0,0,0,0,2,0,0,4,0,2,2,0,7,0,1,1,0,0,0,0,7.919356190660622,25
1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,8.154500175151941,26
1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,7.882314918980269,19
1.0,2,0,0,0,0,1,2,0,0,2,0,1,2,1,2,0,1,1,0,0,0,0,8.100161446936609,25
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,8.195609567288782,29
1.0,2,0,0,0,0,0,2,0,0,2,0,2,1,1,2,0,1,0,1,0,0,0,8.100161446936609,20
1.0,0,0,0,0,0,0,2,0,0,4,0,2,4,0,7,0,1,1,0,0,0,0,7.7332456465298005,29
1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,7.598399329323961,21
1.0,1,0,0,0,0,1,1,1,0,1,0,1,1,2,4,0,1,1,1,0,0,0,8.18729927015515,25
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,7.863266724009571,22
1.0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,1,1,0,0,0,8.48673398393153,22
1.0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,3,0,1,1,1,0,0,0,8.037543185118698,25
1.0,3,0,0,0,0,0,2,0,0,1,0,1,1,1,3,0,1,0,0,0,0,0,8.611593866837719,22
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,8.11671562481911,25
1.0,0,0,0,0,0,0,2,1,0,2,0,1,2,1,4,1,0,0,0,0,0,0,7.861341795599991,25
1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,1,1,0,0,0,8.400659375160293,30
1.0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,3,0,1,1,1,0,0,0,8.15765701519647,25
1.0,2,0,0,0,0,0,1,0,0,2,0,1,1,1,6,0,1,1,1,0,0,0,8.214735833382301,22
1.0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,4,0,1,0,1,0,0,0,8.004699510549552,29
1.0,1,0,0,0,0,0,2,0,0,2,0,2,2,0,3,0,1,1,1,0,0,0,8.365206834418364,29
1.0,2,0,0,0,0,0,1,0,0,2,0,1,1,1,4,0,1,1,1,0,0,1,8.45425339164236,25
1.0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,7,1,0,1,1,0,0,0,8.354674261918461,27
1.0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,4,0,1,1,1,0,0,0,8.495969554964613,22
1.0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,1,1,0,0,0,8.4446224985814,25
1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,7.882314918980269,19
1.0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,8,1,0,1,1,0,0,0,8.922658299524402,29
1.0,0,0,0,0,0,0,1,0,1,3,1,1,3,1,9,0,1,0,0,0,0,0,7.803843303538771,27
1.0,1,0,0,0,0,0,2,0,0,2,0,0,2,0,5,0,1,1,0,0,0,0,8.07090608878782,22
1.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,1,1,0,0,0,7.96901178110648,22
1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,1,0,1,0,7.84384863815247,29
1.0,1,0,0,0,0,0,3,0,0,1,0,1,1,0,4,0,1,1,1,0,0,0,8.18729927015515,25
1.0,0,0,0,0,0,0,3,0,0,3,0,1,2,0,5,0,1,0,0,0,0,0,7.696212639346409,20
1.0,2,0,0,0,0,1,4,1,1,4,1,3,3,1,6,1,0,0,0,0,0,0,8.14612951002541,22
1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,4,0,1,1,1,0,0,0,8.100161446936609,27
1.0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,1,0,1,1,0,0,0,8.342839804271462,29
1.0,2,0,0,0,0,1,1,0,1,1,0,1,2,1,3,0,0,1,1,0,0,0,8.100161446936609,20
1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,0,0,0,8.26873183211774,22
2.0,2,0,0,0,0,0,2,0,0,4,0,2,3,0,11,1,0,1,1,0,0,0,8.7787879291047,23
1.0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,4,0,1,1,0,0,0,0,7.655864017616059,25
1.0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,4,0,1,0,1,0,0,0,8.004699510549552,29
1.0,3,0,0,0,0,1,1,1,0,1,1,1,1,0,4,1,0,1,1,0,0,0,8.495969554964613,22
1.0,1,0,0,0,0,0,3,0,0,3,0,1,2,0,4,0,1,0,0,0,0,0,7.696212639346409,20
1.0,1,0,0,0,0,0,1,0,0,2,0,1,2,0,9,0,1,1,1,0,0,0,7.9373746961633005,22
1.0,1,0,0,0,0,0,1,0,0,1,0,1,3,0,4,0,1,0,0,0,0,0,8.13153071060425,20
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,8.336869637284963,25
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8.24275634571448,25
1.0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,3,0,1,1,1,0,0,0,7.803843303538771,17
1.0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,6,0,1,1,0,0,0,0,8.36637030168165,23
1.0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,6,1,0,1,1,0,0,0,7.870547844507709,18
2.0,3,0,0,0,0,1,2,1,0,1,1,1,2,1,4,0,1,1,1,0,0,0,8.740336742730447,22
1.0,0,0,0,0,0,0,1,0,1,3,1,1,3,1,9,0,1,0,0,0,0,0,7.673223121121711,27
1.0,1,0,0,0,0,0,2,0,0,3,0,2,3,0,4,0,1,0,0,0,0,0,8.055157731819682,23
1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,1,1,0,0,0,7.9355873855892005,20
1.0,2,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,1,1,1,0,0,0,8.365206834418364,22
2.0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,1,1,1,0,0,0,8.80612448326845,29
1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,8.069342366811641,29
1.0,1,0,0,0,0,0,1,0,1,3,0,1,2,2,5,0,1,1,1,0,0,0,7.899153483343102,20
2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,8.914626127827141,25
2.0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,5,0,0,1,1,0,0,0,8.29279885820037,25
1.0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,1,1,1,0,0,0,8.159088654667913,29
1.0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,4,1,0,0,0,0,0,0,7.970740390007101,22
1.0,1,0,0,0,0,0,2,0,0,2,0,1,2,0,4,0,1,1,1,0,0,0,8.1300590399928,20
2.0,4,0,0,0,0,2,0,0,0,2,0,0,0,1,6,0,1,1,1,0,0,0,8.61703852638595,22
1.0,0,0,0,0,0,0,1,0,1,3,1,1,3,1,9,0,1,0,0,0,0,0,7.989560449333871,27
1.5,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,8.202482446576541,19
1.0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,5,0,0,0,0,0,0,0,8.07090608878782,22
1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,1,0,0,0,0,7.438383530044311,22
1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,1,0,0,0,0,7.6377164326648,22
1.0,1,0,0,0,0,0,2,0,0,1,0,0,2,0,5,0,0,1,0,0,0,0,7.495541943884261,22
1.0,2,0,0,0,0,0,2,0,0,1,0,0,2,0,4,0,0,1,0,0,0,0,7.9355873855892005,22
1.0,3,0,0,0,0,0,1,0,0,1,0,1,2,0,3,0,0,0,0,0,0,0,7.492760300922381,22
1.0,2,0,0,0,0,0,1,1,0,0,0,1,2,0,3,0,1,1,0,0,0,0,7.882314918980269,22
1.0,1,0,0,0,0,0,3,0,0,1,1,1,0,0,8,0,1,1,1,0,0,0,8.00636756765025,17
1.0,1,0,0,0,0,1,3,2,0,3,1,1,5,4,13,0,1,1,1,0,0,0,7.863266724009571,17
2.0,3,0,0,0,0,0,3,0,0,1,1,1,0,0,7,0,1,1,1,0,0,0,8.411832675758411,17
2.0,3,0,0,0,0,0,3,0,0,1,1,1,0,0,7,0,1,1,1,0,0,0,8.411832675758411,17
2.0,4,0,0,0,0,0,1,0,0,4,0,1,1,0,11,0,1,1,1,0,0,0,8.69951474821019,17
1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,1,0,0,0,7.740664401917241,17
2.0,3,0,0,0,0,0,3,0,0,1,1,1,0,0,9,0,1,1,1,0,0,0,8.342839804271462,17
1.0,1,0,0,0,0,0,3,0,0,1,1,1,0,0,7,0,1,1,1,0,0,0,7.863266724009571,17
2.0,4,0,0,0,0,0,1,0,0,4,0,1,1,0,11,0,1,1,1,0,0,0,8.69951474821019,17
1.0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,8,0,1,1,1,0,0,0,7.863266724009571,17
1.0,2,0,0,0,0,1,2,0,0,4,0,0,3,1,13,0,1,1,1,0,0,0,7.9373746961633005,17
1.0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,7,0,1,1,1,0,0,0,7.824046010856288,17
1.0,1,0,0,0,0,1,3,2,1,2,1,1,4,4,12,0,1,1,1,0,0,0,7.740664401917241,17
1.0,3,0,0,0,0,1,0,1,0,3,0,0,1,1,10,0,1,1,1,0,0,0,8.342839804271462,23
1.0,1,0,0,0,0,1,3,2,1,2,1,1,5,4,13,0,1,1,1,0,0,0,7.824046010856288,23
1.0,2,0,0,0,0,1,2,0,0,4,0,0,3,1,13,0,1,1,1,0,0,0,7.9373746961633005,17
1.0,1,0,0,0,0,0,0,0,1,1,0,2,1,1,4,0,1,1,1,0,0,0,7.9373746961633005,17
1.0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,7,0,1,1,1,0,0,0,7.824046010856288,17
1.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,1,1,0,0,0,7.9373746961633005,17
1.0,1,0,0,0,0,3,2,1,1,6,1,1,2,3,10,0,1,1,1,0,0,0,8.00636756765025,17
1.0,2,0,0,0,0,1,0,1,0,3,0,0,1,1,10,0,1,1,1,0,0,0,8.13153071060425,23
1.0,3,0,0,0,0,1,2,0,0,4,0,0,3,1,13,0,1,1,1,0,0,0,8.26873183211774,17
1.0,2,0,0,0,0,0,3,0,0,1,1,1,0,0,8,0,1,1,1,0,0,0,8.00636756765025,17
1.0,1,0,0,0,0,2,4,2,0,3,0,1,3,0,8,0,1,1,1,0,0,0,7.901007051992421,17
1.0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,7,0,1,1,1,0,0,0,7.824046010856288,17
1.0,1,0,0,0,0,0,2,0,0,2,3,2,3,1,9,0,1,1,1,0,0,0,8.004699510549552,17
1.0,2,0,0,0,0,0,3,0,0,1,1,1,0,0,7,0,1,1,1,0,0,0,8.29404964010203,17
